order_date,product_id,product_name,product_category,customer_name,customer_phone_number,no_of_products_buy,product_purchase_price,product_sale_price,profit_margin,loss_margin,year,region,country,state,city
6/26/2020,142,"Soup - French Onion, Dry",Furniture,Roseann Rominov,431-931-6676,19,177.59,659.86,271.5637141730953319443662368,-271.5637141730953319443662368,2014,North America,Indonesia,,Logung
6/26/2017,143,Venison - Striploin,Furniture,Cornelius Bilbee,647-894-0568,55,71.63,262.25,266.1175485131927963143934106,-266.1175485131927963143934106,2021,Europe,Ireland,,Tuam
3/20/2017,144,Beef Flat Iron Steak,cosmetics,Donaugh Mickan,320-519-9599,3,570.57,220.98,-61.2703086387296913612703086,61.2703086387296913612703086,2014,Europe,United States,MN,Saint Cloud
6/1/2018,145,Nestea - Iced Tea,Clothing,Doy Yglesias,473-408-5431,86,856.54,153.75,-82.0498750788054264832932496,82.0498750788054264832932496,2018,Africa,Philippines,,Manoc-Manoc
9/5/2016,146,Juice - Ocean Spray Kiwi,Clothing,Myrna Dominec,296-254-8094,74,324.67,782.57,141.0355129824129115717497767,-141.0355129824129115717497767,2015,Europe,Norway,08,Porsgrunn
8/9/2018,147,"Tuna - Canned, Flaked, Light",Grocery,Caresse Glassborow,334-213-7243,11,537.7,447.6,-16.7565557002045750418448949,16.7565557002045750418448949,2019,North America,China,,Liangkou
12/29/2017,148,Turkey Leg With Drum And Thigh,cosmetics,Ophelia Bramont,536-254-7843,75,457.15,96.68,-78.8515804440555616318495024,78.8515804440555616318495024,2015,North America,China,,Wangjiaping
3/13/2023,149,Compound - Passion Fruit,cosmetics,Ame Duplan,850-866-0786,58,654.81,200.56,-69.3712680014049877063575694,69.3712680014049877063575694,2017,Africa,Brazil,,Mari
4/1/2018,150,Kippers - Smoked,Electronics,Sheeree Pawling,850-637-6635,57,263.61,498.74,89.1961609954098858161678237,-89.1961609954098858161678237,2017,North America,Central African Republic,,Zemio
5/2/2021,151,Tea - Herbal Sweet Dreams,Clothing,Lesley MacDiarmond,339-691-0726,33,796.89,727.12,-8.7552861750053332329430662,8.7552861750053332329430662,2015,Europe,Norway,10,Kristiansand S
10/12/2014,152,Flower - Commercial Bronze,Clothing,Shaylyn Munnery,623-779-7985,17,292.05,408.3,39.804827940421160760143811,-39.804827940421160760143811,2014,North America,Philippines,,Maigo
10/9/2014,153,Beans - Wax,Electronics,Kimmi Buckland,233-154-1781,86,289.92,89.34,-69.1846026490066225165562914,69.1846026490066225165562914,2015,North America,Turkmenistan,,Balkanabat
12/29/2017,154,Cake - Miini Cheesecake Cherry,Clothing,Barnabas Canfield,498-851-5187,49,77.4,799.25,932.6227390180878552971576227,-932.6227390180878552971576227,2023,North America,China,,Rentian
3/24/2021,155,Pork - Kidney,Grocery,Felizio Aucourte,447-377-0539,57,766.33,474.69,-38.0567118604256651834066264,38.0567118604256651834066264,2021,North America,Colombia,,Aguazul
7/30/2024,156,Pie Filling - Cherry,Furniture,Jo Bunny,130-571-8548,9,194.83,410.33,110.609249088949340450649284,-110.609249088949340450649284,2023,North America,China,,Dajin
7/13/2015,157,Beef - Flank Steak,Electronics,Carlynn Pinchin,138-257-1684,17,150.16,908.59,505.0812466702184336707511987,-505.0812466702184336707511987,2017,Africa,China,,Pingxiang
6/13/2018,158,"Jam - Raspberry,jar",cosmetics,Fionnula Tuxill,669-986-1882,8,660.18,555.0,-15.9320185403980732527492502,15.9320185403980732527492502,2021,Europe,Malta,,Ħamrun
4/4/2022,159,Soup - Campbells Asian Noodle,Electronics,Amil Robelow,292-296-6882,39,124.05,885.56,613.8734381297863764611043934,-613.8734381297863764611043934,2020,Africa,Venezuela,,Queniquea
8/12/2016,160,Cocoa Powder - Dutched,cosmetics,Petr Wigan,291-738-3051,70,486.65,166.97,-65.6899208877016336175896435,65.6899208877016336175896435,2020,Africa,Poland,,Orneta
7/9/2015,161,Chinese Foods - Cantonese,cosmetics,Lauree Poles,514-184-1523,56,362.87,434.32,19.6902471959654972855292529,-19.6902471959654972855292529,2018,Asia,Indonesia,,Sarkanjut
9/25/2023,162,Fib N9 - Prague Powder,Clothing,Conni Geleman,273-809-6566,35,706.9,35.04,-95.0431461309944829537416891,95.0431461309944829537416891,2018,Asia,Japan,,Fujisawa
3/18/2020,163,"Glass - Wine, Plastic, Clear 5 Oz",cosmetics,Rosalind Adamowicz,465-975-0369,65,343.62,906.97,163.9456376229555904778534428,-163.9456376229555904778534428,2023,North America,Bulgaria,,Smolyan
3/8/2021,164,Wine - Malbec Trapiche Reserve,cosmetics,Goldarina Ambroisin,698-493-6369,32,107.33,541.91,404.9007733159414888661138545,-404.9007733159414888661138545,2016,Asia,Cuba,,La Habana Vieja
5/28/2018,165,Cups 10oz Trans,Electronics,Dewain Woolston,996-518-9260,31,948.12,801.27,-15.488545753702063029996203,15.488545753702063029996203,2023,Africa,South Africa,,Constantia
7/3/2023,166,Mushroom - King Eryingii,Furniture,Quentin Sharville,736-696-0016,100,513.83,769.55,49.7674328085164353969211607,-49.7674328085164353969211607,2020,North America,China,,Yangqiao
11/24/2019,167,Chocolate Bar - Reese Pieces,cosmetics,Silvanus Swan,632-392-3275,52,916.22,657.76,-28.2093820261509244504594966,28.2093820261509244504594966,2021,Asia,Kenya,,Homa Bay
3/18/2020,168,Wine - Chateau Timberlay,cosmetics,Boonie Gozney,684-450-6962,37,918.92,953.35,3.7467897096591651068645802,-3.7467897096591651068645802,2015,Africa,Russia,,Kurgan
4/6/2018,169,"Wine - Red, Gallo, Merlot",Grocery,Klarrisa Whittek,129-837-3945,27,532.2,998.82,87.6775648252536640360766629,-87.6775648252536640360766629,2016,North America,Poland,,Sępólno Krajeńskie
12/27/2014,170,Radish,Grocery,Glori Shoreman,879-629-2814,23,303.87,498.02,63.8924540099384605258827788,-63.8924540099384605258827788,2020,Europe,Qatar,,Fuwayriţ
11/16/2019,171,Bread Cranberry Foccacia,Grocery,Nara Somerfield,665-566-2537,82,307.63,850.0,176.3059519552709423658290804,-176.3059519552709423658290804,2018,Africa,Macedonia,,Debar
3/28/2018,172,Nescafe - Frothy French Vanilla,Electronics,Deloris Butterworth,988-729-8708,55,741.51,363.28,-51.008078110881849199606209,51.008078110881849199606209,2019,Africa,Denmark,1084,København
3/7/2016,173,Soup Bowl Clear 8oz92008,Furniture,Greggory Gierardi,530-322-5630,55,866.53,439.92,-49.2319942760204493785558492,49.2319942760204493785558492,2015,Asia,Russia,,Krasnaya Gorka
8/31/2018,174,"Lentils - Red, Dry",cosmetics,Cassandry Belloch,267-105-7280,23,212.77,841.72,295.6008835832119189735395027,-295.6008835832119189735395027,2017,Asia,Greece,,Rodotópi
11/13/2021,175,Sea Bass - Fillets,Clothing,Wain Ruddell,709-286-7695,32,365.86,954.07,160.7746132400371726890067239,-160.7746132400371726890067239,2019,North America,China,,Tongqiao
10/24/2023,176,Fiddlehead - Frozen,Clothing,Mildrid Spenley,416-339-2280,20,646.97,613.57,-5.1625268559593180518416619,5.1625268559593180518416619,2020,Africa,Portugal,11,Albarraque
6/25/2021,177,"Sugar - Brown, Individual",Furniture,Joelie Rivers,806-716-5714,87,664.3,166.02,-75.008279391841035676652115,75.008279391841035676652115,2016,Africa,Bangladesh,,Hājīganj
7/27/2017,178,Lettuce - Lolla Rosa,Electronics,Warner Martini,825-489-4460,3,92.22,991.59,975.24398178269355888093689,-975.24398178269355888093689,2020,North America,Ecuador,,Esmeraldas
7/7/2016,179,"Carrots - Mini, Stem On",cosmetics,Wanda Orriss,807-125-9950,14,935.68,926.69,-0.9607985636114911080711354,0.9607985636114911080711354,2015,Europe,Peru,,Puerto Maldonado
4/12/2024,180,White Fish - Filets,Furniture,Isis Baudin,201-477-7922,7,373.06,909.41,143.7704390714630354366589825,-143.7704390714630354366589825,2020,North America,Nigeria,,Talata Mafara
10/6/2015,181,"Sparkling Wine - Rose, Freixenet",Clothing,Lay Hearty,295-123-3077,75,825.64,179.27,-78.2871469405552056586405697,78.2871469405552056586405697,2014,North America,Vietnam,,Quận Tân Phú
10/18/2020,182,"Lamb - Leg, Diced",Furniture,Kermy Olenchikov,956-914-9027,77,223.66,420.99,88.2276669945452919610122507,-88.2276669945452919610122507,2019,North America,China,,Ouyang
12/14/2021,183,Lettuce - Treviso,Electronics,Nissie Parcell,162-988-7252,97,978.91,527.26,-46.1380515062671747147337345,46.1380515062671747147337345,2021,Europe,Philippines,,Adela
8/14/2020,184,"Wine - White, Antinore Orvieto",Grocery,Dun Alvin,798-349-9029,48,313.99,729.31,132.2717283989935985222459314,-132.2717283989935985222459314,2023,North America,China,,Chengbei
1/22/2017,185,Ostrich - Fan Fillet,cosmetics,Shaina Bondley,903-883-3038,81,772.09,50.04,-93.5188902848113561890453186,93.5188902848113561890453186,2023,Africa,Egypt,,Al Qurayn
4/29/2022,186,Chicken Breast Halal,Grocery,Darby Errichiello,433-103-2077,26,414.55,825.87,99.2208418767338077433361476,-99.2208418767338077433361476,2022,North America,China,,Sanhu
5/26/2024,187,Praline Paste,Furniture,Reinwald Tearle,866-675-3448,86,783.76,748.48,-4.5013779728488312748800653,4.5013779728488312748800653,2023,Europe,Indonesia,,Loakulu
4/20/2020,188,"Vodka - Hot, Lnferno",Furniture,Carmina McConnulty,661-151-0423,66,941.68,780.13,-17.1555093025231501146886416,17.1555093025231501146886416,2021,Africa,France,A8,Fresnes
5/20/2021,189,Coffee - Espresso,Electronics,Myca Wincom,115-688-0907,91,125.67,125.58,-0.0716161375029840057292910002387205,0.0716161375029840057292910002387205,2014,Europe,China,,Guli
5/29/2022,190,Pasta - Agnolotti - Butternut,Furniture,Kattie Graffin,427-953-8051,91,476.82,736.71,54.5048445954448219453881968,-54.5048445954448219453881968,2020,Africa,China,,Haoguantun
1/9/2020,191,Cheese - Perron Cheddar,Grocery,Nicolea Karpenya,410-979-6873,5,445.49,782.27,75.5976565130530427170082381,-75.5976565130530427170082381,2020,Africa,Poland,,Krzyżanowice
11/28/2023,192,"Chicken - Thigh, Bone In",cosmetics,Susanna Giacopelo,655-974-0416,28,7.67,804.48,10388.657105606258148631029987,-10388.657105606258148631029987,2016,North America,Ukraine,,Velykyi Bereznyi
5/29/2021,193,Spice - Onion Powder Granulated,Grocery,Shandeigh Ozintsev,892-182-6990,95,441.93,778.31,76.1161269884370827959179056,-76.1161269884370827959179056,2016,Africa,China,,Qindu
3/29/2016,194,"Syrup - Monin, Amaretta",Clothing,Asia Readitt,636-548-0825,35,756.3,699.22,-7.547269602009784477059368,7.547269602009784477059368,2020,Asia,China,,Yangdenghu
5/17/2020,195,"Onions - Dried, Chopped",Grocery,Alvinia Darbishire,324-987-3629,11,732.94,922.17,25.8179387125822031817065517,-25.8179387125822031817065517,2022,Africa,China,,Yanwukou
12/8/2017,196,Shallots,Clothing,Killie Citrine,609-335-6249,98,21.03,502.68,2290.2995720399429386590584879,-2290.2995720399429386590584879,2014,North America,Indonesia,,Ciomas
8/27/2023,197,Wine - Vouvray Cuvee Domaine,Furniture,Nathanial Breckell,869-956-5089,28,733.04,272.97,-62.761922950998581250682091,62.761922950998581250682091,2014,Asia,Ireland,,Ashford
10/2/2018,198,"Beer - Alexander Kieths, Pale Ale",Electronics,Adelina Rossant,116-936-7825,78,119.5,929.95,678.2008368200836820083682008,-678.2008368200836820083682008,2020,Europe,Palestinian Territory,,Dūrā al Qar‘
11/19/2016,199,Wine - Ej Gallo Sonoma,Furniture,Catina Somers,230-733-6686,24,681.76,995.98,46.0895329734804036611124149,-46.0895329734804036611124149,2015,Asia,Portugal,06,Sanguinheira
8/19/2024,200,"Lettuce - Mini Greens, Whole",Electronics,Riordan Keitley,435-398-2414,79,938.29,296.47,-68.403158938068187873685108,68.403158938068187873685108,2019,North America,China,,Shuishaping
4/26/2021,201,Truffle Paste,Furniture,Franny Goolden,332-702-6937,60,30.96,925.8,2890.3100775193798449612403101,-2890.3100775193798449612403101,2015,Asia,Brazil,,Mairinque
3/30/2018,202,Wine - Sake,cosmetics,Myles Hannabuss,442-669-6133,99,775.74,591.01,-23.8133910846417614149070565,23.8133910846417614149070565,2022,Asia,China,,Xiaocun
11/14/2017,203,French Pastries,Grocery,Luciana Yoakley,148-606-3827,90,768.53,179.3,-76.66974613873238520291986,76.66974613873238520291986,2014,Africa,Russia,,Strunino
1/22/2016,204,Vaccum Bag - 14x20,Furniture,Ichabod Greensall,767-350-9006,22,328.7,885.86,169.5041070885305749923942805,-169.5041070885305749923942805,2014,Africa,Russia,,Tuapse
3/27/2023,205,"Syrup - Monin, Swiss Choclate",Furniture,Jackquelin Yurchenko,533-376-8653,45,437.95,347.59,-20.632492293640826578376527,20.632492293640826578376527,2020,Africa,Morocco,,Rislane
1/27/2020,206,Assorted Desserts,Grocery,Darn Millward,754-627-9331,99,482.65,421.2,-12.7317932249041748679167098,12.7317932249041748679167098,2019,Asia,Indonesia,,Jambeyan
3/12/2015,207,Pear - Halves,Clothing,Antonetta Nesbit,541-381-9722,74,107.75,424.85,294.2923433874709976798143852,-294.2923433874709976798143852,2014,Europe,China,,Zengfu
12/22/2015,208,Ham - Cooked,Electronics,Drucill Whitnell,834-573-8817,75,793.85,673.0,-15.2232789569817975688102286,15.2232789569817975688102286,2014,Asia,Macedonia,,Ohrid
4/9/2021,209,Cake - Miini Cheesecake Cherry,Grocery,Obadiah Slemming,865-166-5511,27,748.46,994.82,32.9155866712983993800603907,-32.9155866712983993800603907,2015,Africa,Portugal,06,Gala
4/20/2017,210,Cup - Paper 10oz 92959,Grocery,Gilligan Ritelli,495-695-2226,88,898.15,505.91,-43.6719924288815899348661137,43.6719924288815899348661137,2020,Europe,Poland,,Czerwionka-Leszczyny
12/31/2021,211,Rice - Brown,Clothing,Bernardo Biss,279-404-6929,87,153.1,207.33,35.4212932723709993468321359,-35.4212932723709993468321359,2020,Africa,Peru,,Llauta
7/3/2016,212,Pails With Lids,Grocery,Manny Weall,384-106-9014,48,489.96,715.92,46.1180504530982120989468528,-46.1180504530982120989468528,2022,Africa,Philippines,,Nueva Vida Sur
8/14/2020,213,Veal - Ground,cosmetics,Zackariah Oxenford,838-382-4710,66,983.27,912.76,-7.1709703336825083649455389,7.1709703336825083649455389,2021,Asia,Uganda,,Kanoni
3/11/2024,214,Wine - Stoneliegh Sauvignon,Electronics,Dorey Muff,435-166-0381,96,202.47,398.03,96.5871487133896379710574406,-96.5871487133896379710574406,2019,Asia,United States,TX,Waco
5/25/2018,215,Potatoes - Peeled,Clothing,Emmie Worvill,608-626-6003,69,435.32,528.87,21.4899384360929890655150234,-21.4899384360929890655150234,2014,North America,South Africa,,East London
6/20/2015,216,Crab - Meat Combo,Furniture,Kristine Reina,454-979-6741,31,99.53,871.94,776.0574701095147191801466894,-776.0574701095147191801466894,2023,Asia,Tanzania,,Ifakara
7/2/2015,217,Lamb Rack - Ontario,cosmetics,Risa Munby,997-561-9356,87,899.7,176.84,-80.3445592975436256529954429,80.3445592975436256529954429,2017,North America,Paraguay,,Yataity del Norte
12/7/2018,218,Beef - Shank,Grocery,Beverlee Geistbeck,120-284-3058,31,491.44,885.02,80.0870909978837701448803516,-80.0870909978837701448803516,2015,Asia,Portugal,13,Pedroso
8/21/2016,219,Juice Peach Nectar,Furniture,Darby Flecknoe,702-642-3981,92,678.99,463.26,-31.7721910484690496178146954,31.7721910484690496178146954,2017,Africa,China,,Chiba
3/16/2017,220,Beef - Cow Feet Split,Furniture,Jonie Rosettini,459-551-0624,86,803.23,743.39,-7.4499209441878415895820624,7.4499209441878415895820624,2017,North America,Philippines,,Jaguimitan
1/1/2020,221,"Veal - Brisket, Provimi, Bone - In",Furniture,Candie Luigi,174-599-0311,57,289.38,575.86,98.997857488423526159375216,-98.997857488423526159375216,2019,North America,United Arab Emirates,,Ajman
2/26/2022,222,Foam Espresso Cup Plain White,Electronics,Lucretia Corderoy,181-760-4745,91,709.98,343.26,-51.6521592157525564100397194,51.6521592157525564100397194,2021,Asia,Russia,,Fëdorovskoye
4/26/2024,223,Phyllo Dough,Clothing,Burt Shieber,449-857-0989,58,720.94,31.31,-95.6570588398479762532249563,95.6570588398479762532249563,2015,Asia,Finland,,Tuusula
9/15/2017,224,Cake - Lemon Chiffon,Electronics,Amelie Dayment,120-177-2495,33,872.76,220.11,-74.7800082496906366011274577,74.7800082496906366011274577,2016,North America,Russia,,Sheksna
9/22/2021,225,Bagel - Everything Presliced,cosmetics,Ronnie Quickenden,965-983-9608,35,952.65,916.96,-3.7463916443604681677426127,3.7463916443604681677426127,2023,Europe,Poland,,Czarnożyły
5/31/2018,226,"Pepper - Chillies, Crushed",Grocery,Ethyl Petford,241-198-1149,95,480.68,906.85,88.6598152617125738537072481,-88.6598152617125738537072481,2020,Asia,Ukraine,,Zhashkiv
1/20/2022,227,Pasta - Canelloni,Clothing,Terrijo Antonovic,785-519-4533,64,135.62,322.91,138.0991004276655360566288158,-138.0991004276655360566288158,2018,Europe,Indonesia,,Anyar
5/27/2024,228,"Asparagus - White, Canned",Clothing,Haroun Sloy,139-412-1387,6,965.73,128.87,-86.655690513911755873794953,86.655690513911755873794953,2021,Europe,China,,Xushangqiao
6/23/2020,229,Sun - Dried Tomatoes,Grocery,Grange Zoppo,672-311-1978,2,434.38,647.66,49.0998664763571066807864082,-49.0998664763571066807864082,2018,Asia,China,,Huangdu
2/28/2018,230,Pail With Metal Handle 16l White,Electronics,Torry Loude,722-830-3697,71,636.93,158.91,-75.0506335076068013753473694,75.0506335076068013753473694,2018,Europe,Cuba,,Abreus
6/26/2018,231,Mints - Striped Red,cosmetics,Tedi Kinnerley,696-214-5731,80,718.51,646.5,-10.0221291283350266523778375,10.0221291283350266523778375,2016,Asia,Macedonia,,Bitola
5/5/2018,232,Bacardi Limon,cosmetics,Deane Poyntz,573-972-7072,7,133.06,717.2,439.004960168345107470314144,-439.004960168345107470314144,2019,North America,United States,MO,Jefferson City
1/18/2022,233,Marzipan 50/50,cosmetics,Christoper Stit,897-819-1912,27,914.76,721.56,-21.120293847566574839302112,21.120293847566574839302112,2019,Africa,Portugal,43,São Bartolomeu
3/19/2021,234,Buttons,Electronics,Nana Gingle,355-266-5001,54,352.21,456.67,29.6584424065188381931234207,-29.6584424065188381931234207,2015,Europe,Portugal,10,Souto do Meio
12/9/2023,235,Bread - Ciabatta Buns,Grocery,Darcy Raoult,950-638-9141,64,136.69,487.86,256.9097958885068402955592948,-256.9097958885068402955592948,2016,Africa,Russia,,Zyablikovo
7/19/2016,236,Wine - Tio Pepe Sherry Fino,Furniture,Duffie Kyngdon,759-113-2888,90,480.68,116.35,-75.7947074977115752683698094,75.7947074977115752683698094,2014,Europe,Morocco,,Kariat Arkmane
1/1/2021,237,Carbonated Water - Peach,Clothing,Neely Feldhorn,619-350-9441,50,991.49,937.42,-5.4534085063893735690728096,5.4534085063893735690728096,2015,Africa,Peru,,Cocachacra
12/3/2022,238,Water - San Pellegrino,cosmetics,Cal Klement,568-648-5823,56,643.29,337.79,-47.4902454569478773181613269,47.4902454569478773181613269,2017,Europe,China,,Daliuhang
5/26/2015,239,Hand Towel,Electronics,Dannye Hopewell,224-939-3240,48,104.89,194.67,85.5944322623701020116312327,-85.5944322623701020116312327,2018,Asia,Mongolia,,Kharkhorin
11/14/2020,240,Wine - Casablanca Valley,cosmetics,Rees Earle,720-296-1243,30,645.74,94.24,-85.4058909158484839099327903,85.4058909158484839099327903,2022,Asia,United States,CO,Denver
11/20/2014,241,Mushroom - Portebello,Grocery,Sandro Stranio,837-307-7431,82,935.67,819.42,-12.4242521401776267273718298,12.4242521401776267273718298,2015,Europe,Peru,,Vitarte
1/4/2018,242,Devonshire Cream,Grocery,Dannie Sheraton,441-559-2738,22,235.05,55.28,-76.481599659646883641778345,76.481599659646883641778345,2021,North America,China,,Babao
1/17/2018,243,Mcgillicuddy Vanilla Schnap,Electronics,Rochell Bucknell,111-305-8240,57,981.7,234.28,-76.1352755424264031781603341,76.1352755424264031781603341,2022,Africa,China,,Dikou
5/31/2016,244,Steel Wool,Electronics,Moll Gledhill,263-559-9487,13,459.51,677.01,47.3330286609649409153228439,-47.3330286609649409153228439,2017,Asia,China,,Baisha
5/30/2020,245,"Lentils - Red, Dry",Furniture,Garvey Barnett,437-261-7141,47,218.53,711.54,225.6028920514345856404155036,-225.6028920514345856404155036,2018,Europe,Philippines,,Cabangahan
8/30/2017,246,Appetizer - Cheese Bites,Grocery,Bibby Torrisi,496-357-4017,2,387.08,257.8,-33.3987806138265991526299473,33.3987806138265991526299473,2016,North America,Peru,,San Juan
